,date,price_agg,price_spy,price_mergaai
1948,2011-12-07,109.34,126.73,40.72
1949,2011-12-08,109.45,123.95,40.61
1950,2011-12-09,109.39,126.05,40.4
1951,2011-12-12,109.42,124.21,40.1
1952,2011-12-13,109.64,123.05,40.22
1953,2011-12-14,109.91,121.74,39.53
1954,2011-12-15,109.68,122.185,39.51
1955,2011-12-16,110.05,121.59,39.54
1956,2011-12-19,110.16,120.29,39.39
1957,2011-12-20,110.01,123.93,39.62
1958,2011-12-21,109.73,124.17,39.68
1959,2011-12-22,109.9,125.27,39.92
1960,2011-12-23,109.77,126.39,40.09
1961,2011-12-27,109.94,126.49,40.22
1962,2011-12-28,110.13,124.83,39.96
1963,2011-12-29,110.39,126.12,39.81
1964,2011-12-30,110.25,125.5,40.14
1965,2012-01-03,110.03,127.495,40.65
1966,2012-01-04,109.88,127.7,40.74
1967,2012-01-05,110.03,128.04,40.44
1968,2012-01-06,110.12,127.71,40.43
1969,2012-01-09,110.03,128.02,40.5
1970,2012-01-10,110.0,129.13,40.93
1971,2012-01-11,110.39,129.2,40.77
1972,2012-01-12,110.3,129.51,41.02
1973,2012-01-13,110.55,128.84,40.8
1974,2012-01-17,110.58,129.34,41.13
1975,2012-01-18,110.44,130.77,41.18
1976,2012-01-19,110.26,131.46,41.52
1977,2012-01-20,109.98,131.54,41.53
1978,2012-01-23,109.89,131.61,41.76
1979,2012-01-24,109.98,131.46,41.52
1980,2012-01-25,110.14,132.56,41.51
1981,2012-01-26,110.36,131.88,42.25
1982,2012-01-27,110.54,131.82,42.03
1983,2012-01-30,110.86,131.37,41.77
1984,2012-01-31,111.05,131.32,42.12
1985,2012-02-01,110.58,132.47,42.27
1986,2012-02-02,110.61,132.68,42.4
1987,2012-02-03,110.56,134.54,42.56
1988,2012-02-06,110.64,134.45,42.63
1989,2012-02-07,110.53,134.79,42.59
1990,2012-02-08,110.44,135.19,42.9
1991,2012-02-09,110.26,135.36,42.92
1992,2012-02-10,110.41,134.361,42.48
1993,2012-02-13,110.45,135.36,42.72
1994,2012-02-14,110.54,135.19,42.6
1995,2012-02-15,110.5,134.56,42.82
1996,2012-02-16,110.48,136.049,42.62
1997,2012-02-17,110.34,136.41,43.05
1998,2012-02-21,110.17,136.47,43.11
1999,2012-02-22,110.48,136.032,43.12
2000,2012-02-23,110.57,136.631,43.07
2001,2012-02-24,110.6,136.93,43.33
2002,2012-02-27,110.95,137.16,43.13
2003,2012-02-28,110.87,137.559,43.36
2004,2012-02-29,110.76,137.02,43.57
2005,2012-03-01,110.26,137.73,43.31
2006,2012-03-02,110.5,137.312,43.28
2007,2012-03-05,110.34,136.75,43.12
2008,2012-03-06,110.56,134.75,42.55
2009,2012-03-07,110.46,135.69,42.49
2010,2012-03-08,110.21,137.04,42.87
2011,2012-03-09,110.19,137.57,42.99
2012,2012-03-12,110.29,137.58,42.88
2013,2012-03-13,109.92,140.062,43.05
2014,2012-03-14,109.32,139.91,43.18
2015,2012-03-15,109.27,140.72,43.18
2016,2012-03-16,109.28,140.3,43.35
2017,2012-03-19,108.93,140.85,43.4
2018,2012-03-20,109.09,140.44,43.18
2019,2012-03-21,109.35,140.21,43.07
2020,2012-03-22,109.45,139.2,42.91
2021,2012-03-23,109.7,139.65,43.0
2022,2012-03-26,109.62,141.61,43.25
2023,2012-03-27,109.74,141.17,43.48
2024,2012-03-28,109.72,140.47,43.3
2025,2012-03-29,110.02,140.23,42.97
2026,2012-03-30,109.85,140.81,43.17
2027,2012-04-02,109.62,141.84,43.2
2028,2012-04-03,109.15,141.26,43.38
2029,2012-04-04,109.38,139.86,42.86
2030,2012-04-05,109.63,139.79,42.69
2031,2012-04-10,110.12,135.9,42.43
2032,2012-04-11,110.13,137.0,42.25
2033,2012-04-12,110.02,138.79,42.47
2034,2012-04-13,110.36,137.14,42.44
2035,2012-04-16,110.38,137.05,42.29
2036,2012-04-17,110.4,139.082,42.37
2037,2012-04-18,110.54,138.61,42.52
2038,2012-04-19,110.46,137.72,42.52
2039,2012-04-20,110.48,137.95,42.46
2040,2012-04-23,110.59,136.79,42.04
2041,2012-04-24,110.43,137.31,42.14
2042,2012-04-25,110.48,139.19,42.47
2043,2012-04-26,110.65,140.16,42.54
2044,2012-04-27,110.64,140.39,42.73
2045,2012-04-30,110.6,139.87,42.66
2046,2012-05-02,110.44,140.325,42.58
2047,2012-05-03,110.56,139.25,42.57
2048,2012-05-04,110.67,137.0,42.21
2049,2012-05-07,110.71,137.1,41.91
2050,2012-05-08,110.79,136.55,41.75
2051,2012-05-09,110.82,135.74,41.42
2052,2012-05-10,110.71,136.02,41.66
2053,2012-05-11,110.79,135.61,41.44
2054,2012-05-14,111.04,134.11,41.11
2055,2012-05-15,110.98,133.34,41.0
2056,2012-05-16,110.96,132.829,40.82
2057,2012-05-18,111.0,129.74,40.29
2058,2012-05-21,110.98,131.97,40.21
2059,2012-05-22,110.71,132.2,40.49
2060,2012-05-23,110.84,132.27,40.16
2061,2012-05-24,110.75,132.53,40.25
2062,2012-05-25,110.92,132.1,40.33
2063,2012-05-29,110.86,133.7,40.54
2064,2012-05-30,111.23,131.76,40.25
2065,2012-05-31,111.56,131.47,40.09
2066,2012-06-01,111.6,128.16,39.87
2067,2012-06-04,111.34,128.1,39.68
2068,2012-06-05,111.11,129.07,39.74
2069,2012-06-06,110.78,131.97,40.17
2070,2012-06-07,110.95,132.05,40.58
2071,2012-06-08,110.9,133.1,40.16
2072,2012-06-11,111.0,131.415,40.5
2073,2012-06-12,110.91,132.92,40.29
2074,2012-06-13,111.2,132.07,40.35
2075,2012-06-14,111.12,133.47,40.41
2076,2012-06-15,111.38,134.14,40.67
2077,2012-06-18,111.35,134.4,40.75
2078,2012-06-19,111.22,135.7,41.02
2079,2012-06-20,111.05,135.48,41.1
2080,2012-06-21,111.2,132.44,41.0
2081,2012-06-22,111.04,133.46,40.59
2082,2012-06-25,111.39,131.32,40.35
2083,2012-06-26,111.27,131.98,40.33
2084,2012-06-27,111.32,133.173,40.46
2085,2012-06-28,111.45,132.79,40.49
2086,2012-06-29,111.3,136.105,41.1
2087,2012-07-02,111.29,136.51,41.29
2088,2012-07-03,111.21,137.412,41.54
2089,2012-07-05,111.5,136.79,41.45
2090,2012-07-06,111.58,135.49,41.25
2091,2012-07-09,111.8,135.32,41.1
2092,2012-07-10,111.85,134.14,41.23
2093,2012-07-11,111.84,134.16,41.03
2094,2012-07-12,112.04,133.51,40.69
2095,2012-07-13,112.08,135.75,41.04
2096,2012-07-16,112.17,135.43,41.09
2097,2012-07-17,112.13,136.36,41.22
2098,2012-07-18,112.35,137.37,41.36
2099,2012-07-19,112.26,137.73,41.62
2100,2012-07-20,112.42,136.47,41.4
2101,2012-07-23,112.52,135.09,40.9
2102,2012-07-24,112.66,133.925,40.99
2103,2012-07-25,112.7,133.96,40.88
2104,2012-07-26,112.63,136.17,41.23
2105,2012-07-27,112.29,138.675,41.47
2106,2012-07-30,112.48,138.68,41.76
2107,2012-07-31,112.59,137.71,41.78
2108,2012-08-01,112.24,137.59,41.66
2109,2012-08-02,112.26,136.64,41.5
2110,2012-08-03,111.99,139.349,41.75
2111,2012-08-06,112.16,139.62,41.97
2112,2012-08-07,111.86,140.32,42.15
2113,2012-08-08,111.72,140.49,42.15
2114,2012-08-09,111.69,140.61,42.22
2115,2012-08-10,111.87,140.84,42.17
2116,2012-08-13,111.86,140.77,42.3
2117,2012-08-14,111.6,140.79,42.26
2118,2012-08-16,111.1,141.99,42.26
2119,2012-08-17,111.23,142.18,42.42
2120,2012-08-20,111.19,142.19,42.37
2121,2012-08-21,111.34,141.76,42.59
2122,2012-08-22,111.82,141.82,42.41
2123,2012-08-23,111.9,140.665,42.43
2124,2012-08-24,111.82,141.51,42.26
2125,2012-08-27,111.97,141.54,42.41
2126,2012-08-28,112.06,141.4,42.34
2127,2012-08-29,111.95,141.51,42.35
2128,2012-08-30,112.02,140.49,42.23
2129,2012-08-31,112.37,141.16,42.24
2130,2012-09-04,112.13,141.03,42.24
2131,2012-09-05,112.13,140.91,42.19
2132,2012-09-06,111.87,143.77,42.42
2133,2012-09-07,111.89,144.33,42.89
2134,2012-09-10,111.91,143.51,42.94
2135,2012-09-11,111.78,143.91,42.96
2136,2012-09-12,111.57,144.39,43.11
2137,2012-09-13,111.83,146.59,43.08
2138,2012-09-14,111.37,147.24,43.76
2139,2012-09-17,111.55,146.74,43.61
2140,2012-09-18,111.62,146.62,43.51
2141,2012-09-19,111.84,146.7,43.55
2142,2012-09-20,111.77,146.71,43.32
2143,2012-09-21,111.95,145.87,43.67
2144,2012-09-24,112.07,145.645,43.41
2145,2012-09-25,112.25,144.1,43.49
2146,2012-09-26,112.36,143.295,43.03
2147,2012-09-27,112.29,144.64,43.16
2148,2012-09-28,112.448,143.97,43.14
2149,2012-10-01,112.2,144.345,43.3
2150,2012-10-02,112.29,144.5,43.32
2151,2012-10-03,112.25,145.09,43.23
2152,2012-10-04,112.09,146.125,43.39
2153,2012-10-05,111.86,146.14,43.64
2154,2012-10-08,112.03,145.642,43.38
2155,2012-10-09,111.91,144.2,43.3
2156,2012-10-10,112.09,143.28,43.05
2157,2012-10-11,112.23,143.36,43.14
2158,2012-10-12,112.32,142.89,43.14
2159,2012-10-15,112.38,144.08,43.02
2160,2012-10-16,112.2,145.54,43.38
2161,2012-10-17,111.85,146.2,43.55
2162,2012-10-18,111.81,145.82,43.6
2163,2012-10-19,111.95,143.3896,43.45
2164,2012-10-22,111.8,143.41,43.23
2165,2012-10-23,112.05,141.42,42.85
2166,2012-10-24,111.97,141.02,42.87
2167,2012-10-25,111.73,141.43,42.92
2168,2012-10-26,112.03,141.35,42.8
2169,2012-10-31,112.19,141.35,42.81
2170,2012-11-02,111.8694,141.56,42.96
2171,2012-11-05,112.06,141.8486,42.79
2172,2012-11-06,111.74,142.96,42.95
2173,2012-11-07,112.0,139.72,42.81
2174,2012-11-08,112.14,138.04,42.64
2175,2012-11-09,112.08,138.16,42.39
2176,2012-11-12,112.05,138.265,42.41
2177,2012-11-13,112.2469,137.79,42.31
2178,2012-11-14,112.28,135.9299,42.21
2179,2012-11-15,112.17,135.7,41.91
2180,2012-11-16,112.21,136.37,41.84
2181,2012-11-19,112.29,139.13,42.34
2182,2012-11-20,112.08,139.19,42.41
2183,2012-11-21,111.89,139.45,42.47
2184,2012-11-23,111.96,141.35,42.73
2185,2012-11-26,112.0,141.05,42.79
2186,2012-11-27,112.15,140.33,42.88
2187,2012-11-28,112.17,141.46,42.56
2188,2012-11-29,112.31,142.12,43.03
2189,2012-11-30,112.25,142.155,43.01
2190,2012-12-03,111.6,141.45,43.1
2191,2012-12-04,111.67,141.25,42.99
2192,2012-12-05,111.77,141.5,42.97
2193,2012-12-06,111.76,141.98,43.04
2194,2012-12-07,111.66,142.415,43.11
2195,2012-12-10,111.68,142.473,43.19
2196,2012-12-11,111.64,143.44,43.33
2197,2012-12-12,111.33,143.51,43.41
2198,2012-12-13,111.15,142.63,43.36
2199,2012-12-14,111.35,142.1051,43.25
2200,2012-12-17,111.08,143.77,43.33
2201,2012-12-18,110.82,145.37,43.48
2202,2012-12-19,111.01,144.29,43.73
2203,2012-12-20,111.0216,145.12,43.63
2204,2012-12-21,111.12,142.79,43.47
2205,2012-12-27,111.11,141.5616,43.48
2206,2012-12-28,111.28,140.03,43.39
2207,2012-12-31,111.08,142.41,43.36
2208,2013-01-02,110.95,146.06,44.09
2209,2013-01-03,110.67,145.7341,44.03
2210,2013-01-04,110.79,146.37,44.05
2211,2013-01-07,110.73,145.9695,44.02
2212,2013-01-08,110.83,145.5496,43.99
2213,2013-01-09,110.75,145.92,44.12
2214,2013-01-10,110.74,147.08,44.31
2215,2013-01-11,110.85,147.07,44.31
2216,2013-01-14,110.95,146.97,44.37
2217,2013-01-15,110.98,147.07,44.37
2218,2013-01-16,111.04,147.05,44.32
2219,2013-01-17,110.8,148.0,44.4
2220,2013-01-18,110.93,148.33,44.5
2221,2013-01-22,110.87,149.13,44.53
2222,2013-01-23,110.99,149.37,44.59
2223,2013-01-24,110.84,149.41,44.63
2224,2013-01-25,110.57,150.25,44.73
2225,2013-01-28,110.41,150.07,44.65
2226,2013-01-29,110.34,150.66,44.73
2227,2013-01-30,110.29,150.07,44.86
2228,2013-01-31,110.39,149.7,44.84
2229,2013-02-01,109.94,151.24,44.92
2230,2013-02-04,110.25,149.535,44.88
2231,2013-02-05,110.02,151.05,44.84
2232,2013-02-06,110.21,151.16,44.88
2233,2013-02-07,110.25,150.96,44.92
2234,2013-02-08,110.28,151.8,44.92
2235,2013-02-11,110.17,151.77,44.84
2236,2013-02-12,110.15,152.02,44.92
2237,2013-02-13,110.04,152.151,45.08
2238,2013-02-14,110.24,152.29,44.92
2239,2013-02-15,110.25,152.11,44.93
2240,2013-02-19,110.12,153.25,45.04
2241,2013-02-20,110.19,151.34,45.07
2242,2013-02-21,110.25,150.42,44.49
2243,2013-02-22,110.31,151.89,44.57
2244,2013-02-25,110.73,149.0,44.91
2245,2013-02-26,110.7,150.02,44.41
2246,2013-02-27,110.73,151.91,44.39
2247,2013-02-28,110.83,151.61,44.72
2248,2013-03-01,110.66,152.11,44.49
2249,2013-03-04,110.58,152.92,44.61
2250,2013-03-05,110.49,154.29,44.94
2251,2013-03-06,110.37,154.5,45.1
2252,2013-03-07,110.14,154.776,45.18
2253,2013-03-08,109.82,155.44,45.22
2254,2013-03-11,109.88,156.03,45.35
2255,2013-03-12,110.08,155.68,45.45
2256,2013-03-13,109.99,155.905,45.34
2257,2013-03-14,110.11,156.73,45.46
2258,2013-03-15,110.21,155.83,45.58
2259,2013-03-18,110.31,154.97,45.3
2260,2013-03-19,110.47,154.61,45.34
2261,2013-03-20,110.35,155.69,45.39
2262,2013-03-21,110.37,154.359,45.3
2263,2013-03-22,110.41,155.6,45.27
2264,2013-03-25,110.37,154.95,45.23
2265,2013-03-26,110.5,156.19,45.24
2266,2013-03-27,110.73,156.19,45.18
2267,2013-03-28,110.73,156.67,45.34
2268,2013-04-02,110.45,156.82,45.23
2269,2013-04-03,110.57,155.23,45.2
2270,2013-04-04,110.88,155.86,45.12
2271,2013-04-05,111.2,155.158,45.01
2272,2013-04-08,111.01,156.21,45.32
2273,2013-04-09,111.05,156.75,45.49
2274,2013-04-10,110.82,158.67,45.84
2275,2013-04-11,110.84,159.19,46.12
2276,2013-04-12,111.2,158.8,46.04
2277,2013-04-15,111.25,155.118,45.7
2278,2013-04-16,111.25,157.41,45.48
2279,2013-04-17,111.25,155.11,45.42
2280,2013-04-18,111.23,154.14,45.16
2281,2013-04-19,111.24,155.48,45.2
2282,2013-04-22,111.38,156.17,45.36
2283,2013-04-23,111.33,157.78,45.6
2284,2013-04-24,111.31,157.88,45.84
2285,2013-04-25,111.26,158.52,46.05
2286,2013-04-26,111.49,158.24,46.04
2287,2013-04-29,111.56,159.3,46.13
2288,2013-04-30,111.54,159.68,46.18
2289,2013-05-02,111.4,159.75,46.06
2290,2013-05-03,110.99,161.368,46.43
2291,2013-05-06,110.81,161.78,46.41
2292,2013-05-07,110.75,162.5999,46.67
2293,2013-05-08,110.85,163.34,46.87
2294,2013-05-10,110.48,163.41,46.81
2295,2013-05-13,110.38,163.54,46.83
2296,2013-05-14,110.12,165.23,47.01
2297,2013-05-15,110.28,166.115,47.18
2298,2013-05-16,110.58,165.34,47.26
2299,2013-05-17,110.31,166.94,47.23
2300,2013-05-21,110.29,167.17,47.47
2301,2013-05-22,109.92,165.93,48.0
2302,2013-05-23,109.88,165.45,46.8
2303,2013-05-24,109.88,165.308,46.77
2304,2013-05-28,109.2,166.3,47.07
2305,2013-05-29,109.35,165.22,46.75
2306,2013-05-30,109.32,165.83,46.75
2307,2013-05-31,109.11,163.445,46.54
2308,2013-06-03,108.97,164.35,46.16
2309,2013-06-04,108.73,163.56,46.43
2310,2013-06-05,108.67,161.272,46.06
2311,2013-06-06,108.95,162.73,45.81
2312,2013-06-07,108.61,164.8,45.91
2313,2013-06-10,108.39,164.8,46.16
2314,2013-06-11,108.4,163.098,45.89
2315,2013-06-12,108.22,161.75,45.98
2316,2013-06-13,108.75,164.21,45.57
2317,2013-06-14,108.78,163.175,45.92
2318,2013-06-17,108.7,164.44,46.12
2319,2013-06-18,108.66,165.735,46.08
2320,2013-06-19,107.93,163.45,46.19
2321,2013-06-20,107.21,159.4,45.32
2322,2013-06-21,106.61,159.07,45.05
2323,2013-06-24,106.18,157.06,44.45
2324,2013-06-25,106.3,158.575,44.64
2325,2013-06-26,106.75,160.14,44.86
2326,2013-06-27,107.2,161.08,45.19
2327,2013-06-28,107.21,160.42,45.14
2328,2013-07-01,107.16,161.36,45.55
2329,2013-07-02,107.16,161.21,45.57
2330,2013-07-03,107.01,161.28,45.35
2331,2013-07-05,105.84,163.02,45.48
2332,2013-07-08,106.39,163.945,45.71
2333,2013-07-09,106.5,165.13,45.89
2334,2013-07-10,106.22,165.192,45.97
2335,2013-07-11,106.93,167.44,46.35
2336,2013-07-12,106.81,167.51,46.5
2337,2013-07-15,107.04,168.155,46.55
2338,2013-07-16,107.21,167.525,46.61
2339,2013-07-17,107.44,167.9501,46.69
2340,2013-07-18,107.24,168.87,46.8
2341,2013-07-19,107.52,169.17,46.79
2342,2013-07-22,107.66,169.5,47.0
2343,2013-07-23,107.6,169.14,47.12
2344,2013-07-24,107.25,168.52,47.1
2345,2013-07-25,107.29,168.93,46.94
2346,2013-07-26,107.26,169.11,46.84
2347,2013-07-29,107.26,168.59,46.68
2348,2013-07-30,107.22,168.588,46.72
2349,2013-07-31,107.3,168.71,46.65
2350,2013-08-01,106.49,170.66,46.95
2351,2013-08-02,106.85,170.95,47.1
2352,2013-08-05,106.9,170.7,47.08
2353,2013-08-06,106.79,169.73,47.0
2354,2013-08-07,106.93,169.18,46.7
2355,2013-08-08,107.08,169.8,46.83
2356,2013-08-09,107.15,169.31,46.92
2357,2013-08-12,107.08,169.111,46.83
2358,2013-08-13,106.65,169.61,46.87
2359,2013-08-14,106.51,168.74,46.94
2360,2013-08-16,105.83,165.83,46.56
2361,2013-08-19,105.5,164.77,46.45
2362,2013-08-20,105.81,165.58,46.2
2363,2013-08-21,105.42,164.56,46.16
2364,2013-08-22,105.55,166.06,46.22
2365,2013-08-23,105.9,166.62,46.4
2366,2013-08-26,106.09,166.0,46.5
2367,2013-08-27,106.366,163.33,46.21
2368,2013-08-28,106.17,163.91,45.91
2369,2013-08-29,106.38,164.17,46.01
2370,2013-08-30,106.21,163.65,45.98
2371,2013-09-03,105.75,164.39,46.18
2372,2013-09-04,105.6,165.75,46.11
2373,2013-09-05,104.89,165.96,46.29
2374,2013-09-06,105.28,166.04,46.28
2375,2013-09-09,105.49,167.634,46.56
2376,2013-09-10,105.3,168.87,46.8
2377,2013-09-11,105.66,169.4,46.87
2378,2013-09-12,105.54,168.95,46.94
2379,2013-09-13,105.69,169.33,46.91
2380,2013-09-16,105.91,170.31,47.22
2381,2013-09-17,106.01,171.07,47.15
2382,2013-09-18,106.9,173.051,47.23
2383,2013-09-19,106.77,172.76,47.84
2384,2013-09-20,106.77,170.72,47.73
2385,2013-09-23,106.85,169.93,47.5
2386,2013-09-24,107.1,169.53,47.39
2387,2013-09-25,107.25,169.04,47.41
2388,2013-09-26,107.23,169.69,47.54
2389,2013-09-27,107.29,168.909,47.43
2390,2013-09-30,107.2,168.01,47.15
2391,2013-10-01,106.93,169.34,47.26
2392,2013-10-02,107.07,169.18,47.29
2393,2013-10-03,107.15,167.62,47.3
2394,2013-10-04,107.06,168.89,47.2
2395,2013-10-07,107.04,167.43,47.08
2396,2013-10-08,106.99,165.48,47.06
2397,2013-10-09,106.91,165.6,46.76
2398,2013-10-10,107.03,169.17,47.09
2399,2013-10-11,107.07,170.26,47.37
2400,2013-10-14,106.87,170.94,47.35
2401,2013-10-15,106.82,169.7,47.48
2402,2013-10-16,107.28,172.07,47.61
2403,2013-10-17,107.58,173.22,47.84
2404,2013-10-18,107.76,174.388,48.19
2405,2013-10-21,107.66,174.4,48.24
2406,2013-10-22,108.04,175.41,48.41
2407,2013-10-23,108.01,174.57,48.16
2408,2013-10-24,107.97,175.15,48.27
2409,2013-10-25,108.01,175.95,48.26
2410,2013-10-28,107.96,176.23,48.34
2411,2013-10-29,108.09,177.17,48.38
2412,2013-10-30,107.89,176.29,48.53
2413,2013-10-31,107.899,175.79,48.25
2414,2013-11-04,107.56,176.83,48.19
2415,2013-11-05,107.24,176.27,48.02
2416,2013-11-06,107.41,177.17,48.3
2417,2013-11-07,107.49,174.93,48.16
2418,2013-11-08,106.82,177.29,47.9
2419,2013-11-11,106.76,177.32,48.18
2420,2013-11-12,106.72,176.96,48.24
2421,2013-11-13,107.0,178.38,48.08
2422,2013-11-14,107.33,179.27,48.41
2423,2013-11-15,107.36,180.05,48.67
2424,2013-11-18,107.57,179.42,48.82
2425,2013-11-19,107.28,179.03,48.66
2426,2013-11-20,106.98,178.47,48.63
2427,2013-11-21,107.09,179.91,48.55
2428,2013-11-22,107.24,180.81,48.72
2429,2013-11-25,107.32,180.63,48.81
2430,2013-11-26,107.35,180.68,48.77
2431,2013-11-27,107.4,181.12,48.83
2432,2013-11-29,107.44,181.0,48.96
2433,2013-12-02,106.83,180.53,48.76
2434,2013-12-03,106.96,179.75,48.61
2435,2013-12-04,106.68,179.73,48.29
2436,2013-12-05,106.45,178.94,48.28
2437,2013-12-06,106.63,180.94,48.46
2438,2013-12-09,106.76,181.4,48.7
2439,2013-12-10,106.93,180.75,48.71
2440,2013-12-11,106.76,178.72,48.61
2441,2013-12-12,106.6,178.13,48.23
2442,2013-12-13,106.65,178.11,48.17
2443,2013-12-16,106.73,179.216,48.43
2444,2013-12-17,106.91,178.65,48.31
2445,2013-12-18,106.86,181.7,48.41
2446,2013-12-19,106.68,181.49,48.61
2447,2013-12-20,106.86,181.56,48.77
2448,2013-12-23,106.81,182.53,48.93
2449,2013-12-27,106.43,183.845,49.34
2450,2013-12-30,106.53,183.82,49.31
2451,2013-12-31,106.43,184.69,49.42
2452,2014-01-02,106.5,182.92,49.26
2453,2014-01-03,106.54,182.885,49.32
2454,2014-01-06,106.68,182.36,49.22
2455,2014-01-07,106.73,183.48,49.25
2456,2014-01-08,106.41,183.52,49.27
2457,2014-01-09,106.56,183.64,49.31
2458,2014-01-10,107.1,184.14,49.42
2459,2014-01-13,107.2,181.685,49.52
2460,2014-01-14,107.04,183.67,49.26
2461,2014-01-15,106.95,184.66,49.51
2462,2014-01-16,107.2,184.42,49.62
2463,2014-01-17,107.25,183.635,49.62
2464,2014-01-21,107.3,184.18,49.67
2465,2014-01-22,107.07,184.3,49.61
2466,2014-01-23,107.35,182.79,49.47
2467,2014-01-24,107.58,178.89,49.12
2468,2014-01-27,107.35,178.01,48.62
2469,2014-01-28,107.53,179.07,48.66
2470,2014-01-29,107.85,177.35,48.69
2471,2014-01-30,107.87,179.23,48.59
2472,2014-01-31,108.07,178.18,48.37
2473,2014-02-03,108.23,174.17,48.38
2474,2014-02-04,107.97,175.385,47.8
2475,2014-02-05,107.7,175.17,47.85
2476,2014-02-06,107.65,177.48,48.03
2477,2014-02-07,107.82,179.68,48.42
2478,2014-02-10,107.93,180.01,48.65
2479,2014-02-11,107.72,181.98,48.78
2480,2014-02-12,107.54,182.07,49.19
2481,2014-02-13,107.77,183.01,48.98
2482,2014-02-14,107.77,184.02,49.27
2483,2014-02-18,107.84,184.24,49.56
2484,2014-02-19,107.76,183.02,49.58
2485,2014-02-20,107.7,184.1,49.26
2486,2014-02-21,107.8,183.89,49.62
2487,2014-02-24,107.7,184.91,49.66
2488,2014-02-25,107.99,184.84,49.63
2489,2014-02-26,108.22,184.85,49.57
2490,2014-02-27,108.33,185.82,49.57
2491,2014-02-28,108.27,186.29,49.77
2492,2014-03-03,108.35,184.98,49.47
2493,2014-03-04,107.95,187.58,49.69
2494,2014-03-05,108.01,187.75,49.76
2495,2014-03-06,107.77,188.18,50.05
2496,2014-03-07,107.47,188.26,49.88
2497,2014-03-10,107.47,188.16,49.56
2498,2014-03-11,107.46,187.23,49.76
2499,2014-03-12,107.7,187.28,49.42
2500,2014-03-13,107.98,185.18,49.42
2501,2014-03-14,107.93,184.66,49.01
2502,2014-03-17,107.87,186.33,49.17
2503,2014-03-18,108.0,187.66,49.33
2504,2014-03-19,107.52,186.66,49.34
2505,2014-03-20,107.44,187.747,49.03
2506,2014-03-21,107.59,186.2,49.26
2507,2014-03-24,107.75,185.43,48.91
2508,2014-03-25,107.64,186.31,49.08
2509,2014-03-26,107.98,184.97,49.25
2510,2014-03-27,108.06,184.58,49.22
2511,2014-03-28,107.9,185.49,49.44
2512,2014-03-31,107.91,187.01,49.57
2513,2014-04-01,107.54,188.25,49.73
2514,2014-04-02,107.36,188.88,49.78
2515,2014-04-03,107.44,188.63,49.82
2516,2014-04-04,107.78,186.4,49.88
2517,2014-04-07,107.94,184.34,49.52
2518,2014-04-08,108.07,185.1,49.29
2519,2014-04-09,108.08,187.09,49.36
2520,2014-04-10,108.33,183.155,49.55
2521,2014-04-11,108.43,181.51,48.97
2522,2014-04-14,108.47,182.9401,48.89
2523,2014-04-15,108.48,184.2,49.04
2524,2014-04-16,108.54,186.125,49.23
2525,2014-04-17,108.19,186.39,49.34
2526,2014-04-22,108.16,187.89,49.59
2527,2014-04-23,108.27,187.45,49.63
2528,2014-04-24,108.37,187.83,49.57
2529,2014-04-25,108.39,186.29,49.56
2530,2014-04-28,108.32,186.875,49.43
2531,2014-04-29,108.37,187.75,49.49
2532,2014-04-30,108.59,188.31,49.5
2533,2014-05-02,108.68,188.06,49.71
2534,2014-05-05,108.64,188.42,49.62
2535,2014-05-06,108.72,186.78,49.68
2536,2014-05-07,108.72,187.88,49.47
2537,2014-05-08,108.79,187.675,49.69
2538,2014-05-09,108.69,187.96,49.51
2539,2014-05-12,108.6,189.785,49.73
2540,2014-05-13,108.78,189.96,49.89
2541,2014-05-14,109.09,189.06,49.95
2542,2014-05-15,109.32,187.4,49.76
2543,2014-05-16,109.2,188.05,49.61
2544,2014-05-19,109.16,188.74,49.65
2545,2014-05-20,109.21,187.55,49.58
2546,2014-05-21,109.17,189.13,49.64
2547,2014-05-22,109.12,189.59,49.83
2548,2014-05-23,109.23,190.35,49.94
2549,2014-05-27,109.33,191.52,50.16
2550,2014-05-28,109.63,191.38,50.17
2551,2014-05-30,109.67,192.68,50.26
2552,2014-06-02,109.13,192.895,50.35
2553,2014-06-03,108.84,192.8,50.35
2554,2014-06-04,108.8,193.19,50.35
2555,2014-06-05,108.94,194.45,50.44
2556,2014-06-06,108.88,195.375,50.65
2557,2014-06-10,108.62,195.6,50.66
2558,2014-06-11,108.7,194.92,50.65
2559,2014-06-12,108.91,193.54,50.64
2560,2014-06-13,108.88,194.13,50.55
2561,2014-06-16,108.82,194.29,50.55
2562,2014-06-17,108.62,194.83,50.5
2563,2014-06-18,108.91,196.255,50.62
2564,2014-06-19,108.75,196.48,50.97
2565,2014-06-20,108.94,195.94,50.93
2566,2014-06-24,109.03,194.7,50.95
2567,2014-06-25,109.18,195.58,50.79
2568,2014-06-26,109.39,195.44,50.73
2569,2014-06-27,109.39,195.82,50.85
2570,2014-06-30,109.4,195.72,50.9
2571,2014-07-01,109.07,197.03,51.14
2572,2014-07-02,108.69,197.23,51.19
2573,2014-07-03,108.62,198.2,51.21
2574,2014-07-07,108.65,197.51,51.15
2575,2014-07-08,108.87,196.24,50.93
2576,2014-07-09,108.96,197.12,50.87
2577,2014-07-10,109.01,196.34,50.72
2578,2014-07-11,109.16,196.61,50.77
2579,2014-07-14,109.07,197.6,50.96
2580,2014-07-15,108.93,197.23,51.06
2581,2014-07-16,109.02,197.96,51.03
